Freq.	V(vout)
6.87068440013798e+04	(-1.73213580068302e+01dB,8.21764226330264e+01°)
6.88652296343841e+04	(-1.73017273596379e+01dB,8.21586096632815e+01°)
6.90239803839806e+04	(-1.72820984047963e+01dB,8.21407571652093e+01°)
6.91830970918499e+04	(-1.72624711497651e+01dB,8.21228650580468e+01°)
6.93425806016131e+04	(-1.72428456019521e+01dB,8.21049332608371e+01°)
6.95024317588358e+04	(-1.72232217689498e+01dB,8.20869616926452e+01°)
6.96626514110328e+04	(-1.72035996581422e+01dB,8.20689502721982e+01°)
6.98232404076730e+04	(-1.71839792771519e+01dB,8.20508989182952e+01°)
6.99841996001831e+04	(-1.71643606336579e+01dB,8.20328075496407e+01°)
7.01455298419528e+04	(-1.71447437351843e+01dB,8.20146760846499e+01°)
7.03072319883389e+04	(-1.71251285894177e+01dB,8.19965044417408e+01°)
7.04693068966701e+04	(-1.71055152040498e+01dB,8.19782925391896e+01°)
7.06317554262515e+04	(-1.70859035867775e+01dB,8.19600402951304e+01°)
7.07945784383690e+04	(-1.70662937454909e+01dB,8.19417476277305e+01°)
7.09577767962940e+04	(-1.70466856877925e+01dB,8.19234144547425e+01°)
7.11213513652879e+04	(-1.70270794216401e+01dB,8.19050406941037e+01°)
7.12853030126069e+04	(-1.70074749548118e+01dB,8.18866262634367e+01°)
7.14496326075061e+04	(-1.69878722952553e+01dB,8.18681710803765e+01°)
7.16143410212449e+04	(-1.69682714508199e+01dB,8.18496750623187e+01°)
7.17794291270908e+04	(-1.69486724296079e+01dB,8.18311381267511e+01°)
7.19448978003244e+04	(-1.69290752394614e+01dB,8.18125601907691e+01°)
7.21107479182443e+04	(-1.69094798885046e+01dB,8.17939411715883e+01°)
7.22769803601713e+04	(-1.68898863848195e+01dB,8.17752809862381e+01°)
7.24435960074532e+04	(-1.68702947363911e+01dB,8.17565795515090e+01°)
7.26105957434695e+04	(-1.68507049514633e+01dB,8.17378367842915e+01°)
7.27779804536363e+04	(-1.68311170381021e+01dB,8.17190526011598e+01°)
7.29457510254107e+04	(-1.68115310046070e+01dB,8.17002269187655e+01°)
7.31139083482955e+04	(-1.67919468591553e+01dB,8.16813596534964e+01°)
7.32824533138440e+04	(-1.67723646100223e+01dB,8.16624507216883e+01°)
7.34513868156650e+04	(-1.67527842655549e+01dB,8.16435000395998e+01°)
7.36207097494270e+04	(-1.67332058340060e+01dB,8.16245075232522e+01°)
7.37904230128634e+04	(-1.67136293238680e+01dB,8.16054730887527e+01°)
7.39605275057769e+04	(-1.66940547435126e+01dB,8.15863966519459e+01°)
7.41310241300448e+04	(-1.66744821013583e+01dB,8.15672781285749e+01°)
7.43019137896231e+04	(-1.66549114058984e+01dB,8.15481174343101e+01°)
7.44731973905517e+04	(-1.66353426656746e+01dB,8.15289144847233e+01°)
7.46448758409594e+04	(-1.66157758892777e+01dB,8.15096691952889e+01°)
7.48169500510680e+04	(-1.65962110852071e+01dB,8.14903814812452e+01°)
7.49894209331981e+04	(-1.65766482621534e+01dB,8.14710512578729e+01°)
7.51622894017729e+04	(-1.65570874288585e+01dB,8.14516784403585e+01°)
7.53355563733240e+04	(-1.65375285938612e+01dB,8.14322629435413e+01°)
7.55092227664955e+04	(-1.65179717660361e+01dB,8.14128046824479e+01°)
7.56832895020495e+04	(-1.64984169540552e+01dB,8.13933035717586e+01°)
7.58577575028703e+04	(-1.64788641668727e+01dB,8.13737595262890e+01°)
7.60326276939700e+04	(-1.64593134132403e+01dB,8.13541724605081e+01°)
7.62079010024929e+04	(-1.64397647020221e+01dB,8.13345422888510e+01°)
7.63835783577206e+04	(-1.64202180422530e+01dB,8.13148689257797e+01°)
7.65596606910771e+04	(-1.64006734428241e+01dB,8.12951522854669e+01°)
7.67361489361332e+04	(-1.63811309127122e+01dB,8.12753922820260e+01°)
7.69130440286122e+04	(-1.63615904610392e+01dB,8.12555888295727e+01°)
7.70903469063941e+04	(-1.63420520968417e+01dB,8.12357418419915e+01°)
7.72680585095212e+04	(-1.63225158292158e+01dB,8.12158512330828e+01°)
7.74461797802027e+04	(-1.63029816674346e+01dB,8.11959169166827e+01°)
7.76247116628199e+04	(-1.62834496205124e+01dB,8.11759388062187e+01°)
7.78036551039310e+04	(-1.62639196978165e+01dB,8.11559168153349e+01°)
7.79830110522764e+04	(-1.62443919085143e+01dB,8.11358508573265e+01°)
7.81627804587834e+04	(-1.62248662620419e+01dB,8.11157408456204e+01°)
7.83429642765715e+04	(-1.62053427676353e+01dB,8.10955866932940e+01°)
7.85235634609573e+04	(-1.61858214348017e+01dB,8.10753883135607e+01°)
7.87045789694599e+04	(-1.61663022728484e+01dB,8.10551456192835e+01°)
7.88860117618053e+04	(-1.61467852912970e+01dB,8.10348585234035e+01°)
7.90678627999323e+04	(-1.61272704996773e+01dB,8.10145269387276e+01°)
7.92501330479969e+04	(-1.61077579075279e+01dB,8.09941507779283e+01°)
7.94328234723777e+04	(-1.60882475244262e+01dB,8.09737299535759e+01°)
7.96159350416813e+04	(-1.60687393600193e+01dB,8.09532643781705e+01°)
7.97994687267470e+04	(-1.60492334239351e+01dB,8.09327539640488e+01°)
7.99834255006520e+04	(-1.60297297259023e+01dB,8.09121986235112e+01°)
8.01678063387170e+04	(-1.60102282756914e+01dB,8.08915982687597e+01°)
8.03526122185107e+04	(-1.59907290830556e+01dB,8.08709528118354e+01°)
8.05378441198555e+04	(-1.59712321578817e+01dB,8.08502621647791e+01°)
8.07235030248325e+04	(-1.59517375100100e+01dB,8.08295262394400e+01°)
8.09095899177868e+04	(-1.59322451492947e+01dB,8.08087449475402e+01°)
8.10961057853325e+04	(-1.59127550858178e+01dB,8.07879182009029e+01°)
8.12830516163583e+04	(-1.58932673294643e+01dB,8.07670459109996e+01°)
8.14704284020322e+04	(-1.58737818903485e+01dB,8.07461279894059e+01°)
8.16582371358073e+04	(-1.58542987784797e+01dB,8.07251643474437e+01°)
8.18464788134269e+04	(-1.58348180040992e+01dB,8.07041548965435e+01°)
8.20351544329297e+04	(-1.58153395771904e+01dB,8.06830995477168e+01°)
8.22242649946548e+04	(-1.57958635081243e+01dB,8.06619982122536e+01°)
8.24138115012478e+04	(-1.57763898070762e+01dB,8.06408508010917e+01°)
8.26037949576653e+04	(-1.57569184843652e+01dB,8.06196572251848e+01°)
8.27942163711808e+04	(-1.57374495502067e+01dB,8.05984173952337e+01°)
8.29850767513895e+04	(-1.57179830151485e+01dB,8.05771312221616e+01°)
8.31763771102142e+04	(-1.56985188895430e+01dB,8.05557986165396e+01°)
8.33681184619104e+04	(-1.56790571838278e+01dB,8.05344194888923e+01°)
8.35603018230716e+04	(-1.56595979084948e+01dB,8.05129937496646e+01°)
8.37529282126350e+04	(-1.56401410742170e+01dB,8.04915213093626e+01°)
8.39459986518863e+04	(-1.56206866914730e+01dB,8.04700020781391e+01°)
8.41395141644660e+04	(-1.56012347708603e+01dB,8.04484359661395e+01°)
8.43334757763739e+04	(-1.55817853231604e+01dB,8.04268228835752e+01°)
8.45278845159752e+04	(-1.55623383590874e+01dB,8.04051627404452e+01°)
8.47227414140057e+04	(-1.55428938892873e+01dB,8.03834554465346e+01°)
8.49180475035773e+04	(-1.55234519247517e+01dB,8.03617009118766e+01°)
8.51138038201835e+04	(-1.55040124762153e+01dB,8.03398990460806e+01°)
8.53100114017046e+04	(-1.54845755546330e+01dB,8.03180497588654e+01°)
8.55066712884139e+04	(-1.54651411709583e+01dB,8.02961529598120e+01°)
8.57037845229824e+04	(-1.54457093361113e+01dB,8.02742085583272e+01°)
8.59013521504849e+04	(-1.54262800613006e+01dB,8.02522164640072e+01°)
8.60993752184052e+04	(-1.54068533573811e+01dB,8.02301765859131e+01°)
8.62978547766421e+04	(-1.53874292355621e+01dB,8.02080888333705e+01°)
8.64967918775142e+04	(-1.53680077071195e+01dB,8.01859531156467e+01°)
8.66961875757664e+04	(-1.53485887831694e+01dB,8.01637693416922e+01°)
8.68960429285748e+04	(-1.53291724750573e+01dB,8.01415374205844e+01°)
8.70963589955526e+04	(-1.53097587939691e+01dB,8.01192572610838e+01°)
8.72971368387555e+04	(-1.52903477513876e+01dB,8.00969287721566e+01°)
8.74983775226878e+04	(-1.52709393586370e+01dB,8.00745518624539e+01°)
8.77000821143076e+04	(-1.52515336271770e+01dB,8.00521264406486e+01°)
8.79022516830324e+04	(-1.52321305685714e+01dB,8.00296524154013e+01°)
8.81048873007452e+04	(-1.52127301942261e+01dB,8.00071296950564e+01°)
8.83079900418000e+04	(-1.51933325158496e+01dB,7.99845581881770e+01°)
8.85115609830271e+04	(-1.51739375450926e+01dB,7.99619378031271e+01°)
8.87156012037395e+04	(-1.51545452935807e+01dB,7.99392684481097e+01°)
8.89201117857381e+04	(-1.51351557730474e+01dB,7.99165500313217e+01°)
8.91250938133177e+04	(-1.51157689953020e+01dB,7.98937824609178e+01°)
8.93305483732726e+04	(-1.50963849721972e+01dB,7.98709656449733e+01°)
8.95364765549023e+04	(-1.50770037155631e+01dB,7.98480994914059e+01°)
8.97428794500176e+04	(-1.50576252372740e+01dB,7.98251839080550e+01°)
8.99497581529461e+04	(-1.50382495494170e+01dB,7.98022188028818e+01°)
9.01571137605382e+04	(-1.50188766639244e+01dB,7.97792040835352e+01°)
9.03649473721725e+04	(-1.49995065929769e+01dB,7.97561396578295e+01°)
9.05732600897622e+04	(-1.49801393485331e+01dB,7.97330254331863e+01°)
9.07820530177606e+04	(-1.49607749429372e+01dB,7.97098613173586e+01°)
9.09913272631671e+04	(-1.49414133882444e+01dB,7.96866472176260e+01°)
9.12010839355328e+04	(-1.49220546967622e+01dB,7.96633830414423e+01°)
9.14113241469667e+04	(-1.49026988808830e+01dB,7.96400686962368e+01°)
9.16220490121415e+04	(-1.48833459529483e+01dB,7.96167040892508e+01°)
9.18332596482995e+04	(-1.48639959253511e+01dB,7.95932891276615e+01°)
9.20449571752584e+04	(-1.48446488105369e+01dB,7.95698237185830e+01°)
9.22571427154174e+04	(-1.48253046210040e+01dB,7.95463077690680e+01°)
9.24698173937632e+04	(-1.48059633693391e+01dB,7.95227411861512e+01°)
9.26829823378757e+04	(-1.47866250682529e+01dB,7.94991238768944e+01°)
9.28966386779343e+04	(-1.47672897302698e+01dB,7.94754557480074e+01°)
9.31107875467236e+04	(-1.47479573680732e+01dB,7.94517367062697e+01°)
9.33254300796395e+04	(-1.47286279946813e+01dB,7.94279666587491e+01°)
9.35405674146954e+04	(-1.47093016227538e+01dB,7.94041455119503e+01°)
9.37562006925281e+04	(-1.46899782650770e+01dB,7.93802731724103e+01°)
9.39723310564037e+04	(-1.46706579346358e+01dB,7.93563495467887e+01°)
9.41889596522239e+04	(-1.46513406445102e+01dB,7.93323745417424e+01°)
9.44060876285320e+04	(-1.46320264075606e+01dB,7.93083480635344e+01°)
9.46237161365188e+04	(-1.46127152370593e+01dB,7.92842700188192e+01°)
9.48418463300291e+04	(-1.45934071458834e+01dB,7.92601403136385e+01°)
9.50604793655674e+04	(-1.45741021473597e+01dB,7.92359588544751e+01°)
9.52796164023043e+04	(-1.45548002548088e+01dB,7.92117255476860e+01°)
9.54992586020825e+04	(-1.45355014814028e+01dB,7.91874402993235e+01°)
9.57194071294233e+04	(-1.45162058404137e+01dB,7.91631030154457e+01°)
9.59400631515320e+04	(-1.44969133453566e+01dB,7.91387136023001e+01°)
9.61612278383050e+04	(-1.44776240097073e+01dB,7.91142719659677e+01°)
9.63829023623354e+04	(-1.44583378467934e+01dB,7.90897780122249e+01°)
9.66050878989195e+04	(-1.44390548703326e+01dB,7.90652316472265e+01°)
9.68277856260630e+04	(-1.44197750938604e+01dB,7.90406327767808e+01°)
9.70509967244869e+04	(-1.44004985309815e+01dB,7.90159813066679e+01°)
9.72747223776343e+04	(-1.43812251955144e+01dB,7.89912771428273e+01°)
9.74989637716763e+04	(-1.43619551011323e+01dB,7.89665201908984e+01°)
9.77237220955185e+04	(-1.43426882617607e+01dB,7.89417103567307e+01°)
9.79489985408072e+04	(-1.43234246911802e+01dB,7.89168475458745e+01°)
9.81747943019356e+04	(-1.43041644033530e+01dB,7.88919316640016e+01°)
9.84011105760504e+04	(-1.42849074123154e+01dB,7.88669626167683e+01°)
9.86279485630579e+04	(-1.42656537320327e+01dB,7.88419403096272e+01°)
9.88553094656306e+04	(-1.42464033766914e+01dB,7.88168646482079e+01°)
9.90831944892133e+04	(-1.42271563602241e+01dB,7.87917355376987e+01°)
9.93116048420298e+04	(-1.42079126971914e+01dB,7.87665528839981e+01°)
9.95405417350890e+04	(-1.41886724014589e+01dB,7.87413165919872e+01°)
9.97700063821915e+04	(-1.41694354877077e+01dB,7.87160265675069e+01°)
9.99999999999360e+04	(-1.41502019699965e+01dB,7.86906827154734e+01°)
1.00230523807726e+05	(-1.41309718630188e+01dB,7.86652849415312e+01°)
1.00461579027775e+05	(-1.41117451810296e+01dB,7.86398331506402e+01°)
1.00693166885116e+05	(-1.40925219388862e+01dB,7.86143272484511e+01°)
1.00925288607604e+05	(-1.40733021507079e+01dB,7.85887671395307e+01°)
1.01157945425925e+05	(-1.40540858316302e+01dB,7.85631527296907e+01°)
1.01391138573603e+05	(-1.40348729960876e+01dB,7.85374839237074e+01°)
1.01624869287004e+05	(-1.40156636589357e+01dB,7.85117606268144e+01°)
1.01859138805346e+05	(-1.39964578350032e+01dB,7.84859827441071e+01°)
1.02093948370703e+05	(-1.39772555392425e+01dB,7.84601501807457e+01°)
1.02329299228010e+05	(-1.39580567863530e+01dB,7.84342628414477e+01°)
1.02565192625075e+05	(-1.39388615916888e+01dB,7.84083206317132e+01°)
1.02801629812581e+05	(-1.39196699699731e+01dB,7.83823234560901e+01°)
1.03038612044096e+05	(-1.39004819365871e+01dB,7.83562712199176e+01°)
1.03276140576074e+05	(-1.38812975064315e+01dB,7.83301638277846e+01°)
1.03514216667868e+05	(-1.38621166949166e+01dB,7.83040011848743e+01°)
1.03752841581735e+05	(-1.38429395174307e+01dB,7.82777831962447e+01°)
1.03992016582839e+05	(-1.38237659891862e+01dB,7.82515097666173e+01°)
1.04231742939264e+05	(-1.38045961255264e+01dB,7.82251808007952e+01°)
1.04472021922013e+05	(-1.37854299420806e+01dB,7.81987962038805e+01°)
1.04712854805023e+05	(-1.37662674541492e+01dB,7.81723558804279e+01°)
1.04954242865165e+05	(-1.37471086775522e+01dB,7.81458597356155e+01°)
1.05196187382255e+05	(-1.37279536279365e+01dB,7.81193076742905e+01°)
1.05438689639058e+05	(-1.37088023209290e+01dB,7.80926996011807e+01°)
1.05681750921298e+05	(-1.36896547722931e+01dB,7.80660354211114e+01°)
1.05925372517661e+05	(-1.36705109977735e+01dB,7.80393150387913e+01°)
1.06169555719804e+05	(-1.36513710134098e+01dB,7.80125383592512e+01°)
1.06414301822363e+05	(-1.36322348350684e+01dB,7.79857052871914e+01°)
1.06659612122957e+05	(-1.36131024787553e+01dB,7.79588157274198e+01°)
1.06905487922197e+05	(-1.35939739606181e+01dB,7.79318695848560e+01°)
1.07151930523692e+05	(-1.35748492967891e+01dB,7.79048667643127e+01°)
1.07398941234056e+05	(-1.35557285033063e+01dB,7.78778071703832e+01°)
1.07646521362914e+05	(-1.35366115965886e+01dB,7.78506907081143e+01°)
1.07894672222914e+05	(-1.35174985928827e+01dB,7.78235172822264e+01°)
1.08143395129724e+05	(-1.34983895085811e+01dB,7.77962867975631e+01°)
1.08392691402051e+05	(-1.34792843599831e+01dB,7.77689991587529e+01°)
1.08642562361637e+05	(-1.34601831638549e+01dB,7.77416542710097e+01°)
1.08893009333273e+05	(-1.34410859365516e+01dB,7.77142520388802e+01°)
1.09144033644806e+05	(-1.34219926948979e+01dB,7.76867923675039e+01°)
1.09395636627139e+05	(-1.34029034553063e+01dB,7.76592751613498e+01°)
1.09647819614248e+05	(-1.33838182347419e+01dB,7.76317003256041e+01°)
1.09900583943181e+05	(-1.33647370499191e+01dB,7.76040677650156e+01°)
1.10153930954071e+05	(-1.33456599177858e+01dB,7.75763773845943e+01°)
1.10407861990136e+05	(-1.33265868553629e+01dB,7.75486290893824e+01°)
1.10662378397696e+05	(-1.33075178795012e+01dB,7.75208227841009e+01°)
1.10917481526169e+05	(-1.32884530072059e+01dB,7.74929583736206e+01°)
1.11173172728088e+05	(-1.32693922558019e+01dB,7.74650357632079e+01°)
1.11429453359101e+05	(-1.32503356423635e+01dB,7.74370548576920e+01°)
1.11686324777984e+05	(-1.32312831841223e+01dB,7.74090155620619e+01°)
1.11943788346643e+05	(-1.32122348986338e+01dB,7.73809177817142e+01°)
1.12201845430124e+05	(-1.31931908030385e+01dB,7.73527614213661e+01°)
1.12460497396620e+05	(-1.31741509148835e+01dB,7.73245463862672e+01°)
1.12719745617479e+05	(-1.31551152516309e+01dB,7.72962725814747e+01°)
1.12979591467207e+05	(-1.31360838309878e+01dB,7.72679399123450e+01°)
1.13240036323483e+05	(-1.31170566704109e+01dB,7.72395482837972e+01°)
1.13501081567158e+05	(-1.30980337877698e+01dB,7.72110976013024e+01°)
1.13762728582270e+05	(-1.30790152008506e+01dB,7.71825877701459e+01°)
1.14024978756044e+05	(-1.30600009274390e+01dB,7.71540186955508e+01°)
1.14287833478904e+05	(-1.30409909854877e+01dB,7.71253902829307e+01°)
1.14551294144480e+05	(-1.30219853928660e+01dB,7.70967024375143e+01°)
1.14815362149614e+05	(-1.30029841676962e+01dB,7.70679550648533e+01°)
1.15080038894369e+05	(-1.29839873281025e+01dB,7.70391480704463e+01°)
1.15345325782035e+05	(-1.29649948922961e+01dB,7.70102813598680e+01°)
1.15611224219135e+05	(-1.29460068784913e+01dB,7.69813548386431e+01°)
1.15877735615438e+05	(-1.29270233048205e+01dB,7.69523684121168e+01°)
1.16144861383959e+05	(-1.29080441899287e+01dB,7.69233219863640e+01°)
1.16412602940974e+05	(-1.28890695521269e+01dB,7.68942154668987e+01°)
1.16680961706021e+05	(-1.28700994099861e+01dB,7.68650487595822e+01°)
1.16949939101912e+05	(-1.28511337819979e+01dB,7.68358217701049e+01°)
1.17219536554738e+05	(-1.28321726868308e+01dB,7.68065344043807e+01°)
1.17489755493877e+05	(-1.28132161431604e+01dB,7.67771865682876e+01°)
1.17760597352005e+05	(-1.27942641699272e+01dB,7.67477781680685e+01°)
1.18032063565097e+05	(-1.27753167858227e+01dB,7.67183091095356e+01°)
1.18304155572440e+05	(-1.27563740098044e+01dB,7.66887792988703e+01°)
1.18576874816640e+05	(-1.27374358610126e+01dB,7.66591886424981e+01°)
1.18850222743625e+05	(-1.27185023582515e+01dB,7.66295370462777e+01°)
1.19124200802661e+05	(-1.26995735206812e+01dB,7.65998244165837e+01°)
1.19398810446350e+05	(-1.26806493677342e+01dB,7.65700506601813e+01°)
1.19674053130647e+05	(-1.26617299184201e+01dB,7.65402156831333e+01°)
1.19949930314861e+05	(-1.26428151921954e+01dB,7.65103193921700e+01°)
1.20226443461664e+05	(-1.26239052082675e+01dB,7.64803616935929e+01°)
1.20503594037102e+05	(-1.26049999865581e+01dB,7.64503424948018e+01°)
1.20781383510600e+05	(-1.25860995460378e+01dB,7.64202617016555e+01°)
1.21059813354970e+05	(-1.25672039067456e+01dB,7.63901192216786e+01°)
1.21338885046419e+05	(-1.25483130881198e+01dB,7.63599149614109e+01°)
1.21618600064558e+05	(-1.25294271099668e+01dB,7.63296488279495e+01°)
1.21898959892408e+05	(-1.25105459921979e+01dB,7.62993207285342e+01°)
1.22179966016408e+05	(-1.24916697548309e+01dB,7.62689305705511e+01°)
1.22461619926426e+05	(-1.24727984173670e+01dB,7.62384782605286e+01°)
1.22743923115762e+05	(-1.24539320001252e+01dB,7.62079637062887e+01°)
1.23026877081159e+05	(-1.24350705232660e+01dB,7.61773868153787e+01°)
1.23310483322811e+05	(-1.24162140068798e+01dB,7.61467474952113e+01°)
1.23594743344371e+05	(-1.23973624712554e+01dB,7.61160456535021e+01°)
1.23879658652957e+05	(-1.23785159366121e+01dB,7.60852811978353e+01°)
1.24165230759161e+05	(-1.23596744234596e+01dB,7.60544540362528e+01°)
1.24451461177058e+05	(-1.23408379522394e+01dB,7.60235640766709e+01°)
1.24738351424214e+05	(-1.23220065431431e+01dB,7.59926112265802e+01°)
1.25025903021691e+05	(-1.23031802172894e+01dB,7.59615953949829e+01°)
1.25314117494061e+05	(-1.22843589951876e+01dB,7.59305164898704e+01°)
1.25602996369406e+05	(-1.22655428975514e+01dB,7.58993744195604e+01°)
1.25892541179335e+05	(-1.22467319449358e+01dB,7.58681690920985e+01°)
1.26182753458986e+05	(-1.22279261587419e+01dB,7.58369004169277e+01°)
1.26473634747033e+05	(-1.22091255595749e+01dB,7.58055683021656e+01°)
1.26765186585703e+05	(-1.21903301686145e+01dB,7.57741726568809e+01°)
1.27057410520772e+05	(-1.21715400067914e+01dB,7.57427133897253e+01°)
1.27350308101584e+05	(-1.21527550956157e+01dB,7.57111904103199e+01°)
1.27643880881052e+05	(-1.21339754559806e+01dB,7.56796036272528e+01°)
1.27938130415670e+05	(-1.21152011095455e+01dB,7.56479529504020e+01°)
1.28233058265519e+05	(-1.20964320775374e+01dB,7.56162382889222e+01°)
1.28528665994278e+05	(-1.20776683814899e+01dB,7.55844595524916e+01°)
1.28824955169230e+05	(-1.20589100427809e+01dB,7.55526166505304e+01°)
1.29121927361270e+05	(-1.20401570832842e+01dB,7.55207094933099e+01°)
1.29419584144915e+05	(-1.20214095246260e+01dB,7.54887379906923e+01°)
